MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
11.416911375661375,11.416911375661375,0.18731481481481493,-3.134278746220712,0.6227994751052723,23.0,135.16600000000005,126.09399999999998,135.068413908,52,0,0.22074740345902855,-0.3263390909376533,0.3263390909376533,0.22074740345902855,1.7,2.4,3.0,,,,,,,,,2.3149387838587887,3.4860797721232992,508.9967501696328,15.118802153517008,13.855461885963821,4.8554618859638214,8.496793685588862,6.848551336231847,2.4013377407318894,1.3905627610334514,1.3905627610334514,0.7001520436462376,0.7001520436462376,0.40084864477124804,0.40084864477124804,-1.31,8079.136355667172,1.6421649947065866,3.011779444695785,1.89537540220571,72.57546276569063,5.309813353288376,0.0,1.4118420783282006,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.127256122989884,12.08483741532659,16.6515540604899,6.853792780851101,17.172447711761784,11.594566004035068,0.0,0.0,0.0,6.851892117295679,5.309813353288376,30.212093538316473,0.0,0.0,5.309813353288376,5.687386274683562,0.0,0.0,5.907179729351506,4.794537184071822,0.0,17.817960566657437,30.212093538316473,1.4118420783282006,0.0,0.0,29.1,48.658551659647216,4.794537184071822,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,0.0,12.377910527689961,65.04169890873015,0.0,11.416911375661375,-0.18731481481481493,-0.7850694444444437,-1.6471938775510198,-3.7880867346938762,0.0,-3.134278746220712,0.0,0.125,10,1,2,0,0,0,1,0,1,1,1,2,2,0,0,0,1,1.6449999999999998,40.74570000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.665559334845048,8.665559334845048,0.09431011178576121,-3.728551941609978,0.49051986767922323,56.73684210526316,267.2449999999998,254.14099999999996,267.09675389600034,102,0,0.21082018724348212,-0.39356685392664126,0.39356685392664126,0.21082018724348212,1.5789473684210527,2.526315789473684,3.3157894736842106,,,,,,,,,3.120919671056086,2.4418689621845147,1057.7704253196748,24.491199352633217,21.869061139355242,8.869061139355242,14.603319917329175,10.875860766050954,4.756688703659448,3.363289931836084,3.363289931836084,2.3102422719610005,2.3102422719610005,1.4744619971883457,1.4744619971883457,-1.8100000000000003,6094928.290436549,4.348381314116123,4.3842388535215,1.7476128588760207,125.48690064428271,25.78300450284796,32.801643624772886,20.492676965195706,4.293598971697903,0.0,0.0,4.567099647791355,14.951935562841626,0.0,0.0,0.0,0.0,0.0,21.086908293903832,33.85304013313984,16.981740716219015,4.293598971697903,19.519035210632982,0.0,24.44400689078652,12.278702218642561,12.606743427932454,0.0,0.0,5.719716975726273,5.817862777835028,0.0,0.0,63.93809807941877,4.736862953800049,0.0,17.170021259298313,12.606743427932454,2.8236841566564013,11.16387793838399,0.0,139.54000000000002,60.59147627785427,0.0,0.0,10.286816623517627,0.0,0.0,0.0,0.0,0.0,30.27836013616326,22.820214531516115,106.08674453425895,0.0,10.722883079923122,11.986749217810274,-1.3533202266341693,-0.6462446591290838,0.0,-16.54868655255312,-3.6647920603426565,0.0,0.5,19,5,9,0,1,1,0,2,2,9,4,9,6,0,1,1,3,-1.9800000000000006,62.744800000000026,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.342685185185186,7.342685185185186,0.016435185185184942,-0.3813425925925926,0.5365398515296618,15.6,136.11400000000003,132.082,136.038510748,50,0,0.29485785278186144,-0.4926704327516308,0.4926704327516308,0.29485785278186144,1.8,2.8,3.7,,,,,,,,,2.412007116143961,2.9043579402963275,497.92756271306905,10.292528739883945,8.697102672463695,4.697102672463695,6.6302289553358005,4.3512268176956255,2.495764931731805,1.6391695587834307,1.6391695587834307,1.0514439729996732,1.0514439729996732,0.6177631724113223,0.6177631724113223,-1.65,1845.1854438501302,2.531037747759121,1.6629234524260401,0.5397705083562873,61.508468226723565,5.1088081911072125,13.060354484601241,7.059019299095929,5.879988336435371,1.4311996572326342,0.0,5.091706557583081,9.967957041894417,5.098681808301038,0.0,0.0,0.0,0.0,7.543653766984981,9.262167381775853,11.033401435232523,1.4311996572326342,20.158345407778537,0.0,0.0,0.0,12.476266924780987,0.0,5.879988336435371,0.0,0.0,5.879988336435371,0.0,26.698353256118384,0.0,0.0,2.7415171123404405,12.476266924780987,1.4118420783282006,11.033401435232523,0.0,74.69,0.0,0.0,0.0,29.389656696448885,5.091706557583081,0.0,0.0,0.0,0.0,20.175447041302668,5.584558847901276,28.41990740740741,0.0,7.072962962962963,8.223657407407407,-0.016435185185184942,-0.23287037037037028,0.0,-0.6338888888888887,0.0,0.0,0.0,10,2,5,0,0,0,0,2,2,4,2,5,1,0,0,0,2,0.058499999999999885,33.3485,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.630250968442933,8.630250968442933,0.22050820666129,-3.4634899744065075,0.8533555071280714,24.761904761904763,290.32299999999964,272.179,290.1378904360005,112,0,0.22143163563823992,-0.4927044563207831,0.4927044563207831,0.22143163563823992,1.2380952380952381,2.0,2.619047619047619,,,,,,,,,2.698723998669755,3.124812513959972,1182.7294919496758,30.463737136208252,28.013599253391423,10.013599253391423,17.370533691877206,13.855240039891298,5.066385657891464,3.3775756479186403,3.3775756479186403,2.142919364529086,2.142919364529086,1.3142612284037736,1.3142612284037736,-2.7,45974862.92461024,3.9366393778435853,6.167313394785921,3.07337613550987,147.92967435956038,25.650022812852693,5.817862777835028,17.14639197988061,11.6978511142704,0.0,0.0,0.0,4.9839785209472085,4.9839785209472085,0.0,0.0,17.648288907023584,20.850788716181576,37.562960050690414,39.04857696109604,11.766202058821523,0.0,9.967957041894417,0.0,6.372924901329379,32.553291328100315,29.38463560953534,0.0,17.248535499851716,25.650022812852693,11.766202058821523,17.248535499851716,0.0,31.081814418542184,6.372924901329379,0.0,30.317522769777067,18.25773262614135,5.6473683133128025,0.0,0.0,105.51,85.88615544618573,0.0,0.0,11.439433951452546,0.0,0.0,0.0,0.0,0.0,24.178545903294562,24.83798809969588,151.92234330326406,0.0,6.885756529425359,0.0,-2.939447651680956,-6.031921572628643,-2.7281219030822204,-4.570158034664483,0.0,-10.371784003966425,0.2857142857142857,21,4,7,0,0,0,1,1,2,7,2,7,10,0,0,0,2,1.2575999999999998,79.76080000000003,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.317698058390022,11.317698058390022,0.10920823885109598,-4.501108630952379,0.6318586926732331,19.153846153846153,222.25100000000006,216.203,221.988132052,72,0,0.2668537466795803,-0.3007462541560122,0.3007462541560122,0.2668537466795803,1.8461538461538463,2.6153846153846154,3.230769230769231,,,,,,,,,2.7473693772395538,3.0833790272704134,581.5498968168117,15.008071689507773,11.830095834319147,7.4630889961746,8.47508630906506,5.518472077595906,4.933391200824397,1.7425660807310397,4.293786315626174,0.8136515547524882,2.8302765415787987,0.4388112642331252,1.675700586409898,-1.06,10148.782479522912,4.4401137198316185,3.3584989230794076,2.7167362781176934,86.62544391980093,5.309813353288376,2.8236841566564013,1.4118420783282006,15.378393889864384,10.023291153407584,0.0,4.794537184071822,13.542820220500968,0.0,10.197363616602075,11.336785877934737,0.0,10.964167785806339,0.0,21.560136071896014,32.39881524053316,0.0,10.197363616602075,5.12502323617203,11.191547797969225,5.309813353288376,0.0,0.0,0.0,10.434836589460406,5.131558479839333,0.0,11.336785877934737,24.522340330282518,14.817828337479405,0.0,10.964167785806339,4.339655680673546,4.235526234984602,0.0,0.0,115.03999999999999,37.37860039673967,13.212334168400758,0.0,16.646599231223114,0.0,0.0,0.0,0.0,0.0,10.197363616602075,8.347801903495263,62.78818259479718,0.19643518518518466,11.238694412950366,4.9400379109977335,0.0,-1.5822212773998483,0.0,0.0,-3.080020195578232,-4.501108630952379,0.25,13,3,7,0,0,0,0,1,1,6,2,9,4,0,0,0,1,-0.8561000000000003,45.58590000000001,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.99322373393802,10.99322373393802,0.591175359032502,-1.2712962962962961,0.6106035394285075,17.77777777777778,122.12299999999995,116.07499999999997,122.036779432,46,0,0.3351782346710392,-0.47763925058011736,0.47763925058011736,0.3351782346710392,1.5555555555555556,2.2222222222222223,2.7777777777777777,,,,,,,,,2.2319351642651286,3.5951207107740153,400.9739658861557,11.74855866551393,10.316496580927726,4.316496580927726,6.9127900201215,5.066496580927726,2.158248290463863,1.287457478565265,1.287457478565265,0.7041241452319316,0.7041241452319316,0.3520620726159658,0.3520620726159658,-1.31,1763.2287797694516,1.8364185841024325,2.306763635550358,1.2877050319358112,61.26859434526747,5.1088081911072125,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.127256122989884,12.08483741532659,0.0,12.417244272548094,16.757138156030134,5.969305287951849,1.4311996572326342,0.0,0.0,0.0,0.0,35.77554503001347,0.0,0.0,0.0,0.0,0.0,0.0,11.078113479059063,0.0,0.0,17.211781456619917,30.212093538316473,0.0,1.4311996572326342,0.0,37.3,41.74485031796532,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,8.284992438083735,42.666897203325775,0.0,10.99322373393802,3.590961829176115,-0.6287037037037033,-1.2712962962962961,-3.1844160997732427,0.0,0.0,0.0,0.0,9,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.3848,33.4013,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.482520786092214,8.482520786092214,1.1515462018140599,-4.4152184901738485,0.6389509580864461,37.35294117647059,239.31500000000017,218.14699999999996,239.152143532,96,0,0.29310996265754763,-0.5075837293484645,0.5075837293484645,0.29310996265754763,1.7058823529411764,2.588235294117647,3.235294117647059,,,,,,,,,2.7202262517037696,4.355367013431198,995.3535785740778,30.662772227887025,29.171958466891546,8.171958466891548,16.70077703034781,14.2315444980873,4.059586031195753,2.8193273574547764,2.8193273574547764,1.4323692978021179,1.4323692978021179,0.7707033137991481,0.7707033137991481,-1.1,20184949.260042515,2.5924890387115256,5.489653133998208,4.340801106423208,131.74100927061338,20.63623792661001,7.161353911612106,0.0,2.8623993144652684,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,6.042418707663295,38.20396525891062,32.6775805462687,20.863554606887593,40.04116210654359,0.0,4.293598971697903,5.309813353288376,0.0,38.73360487413666,6.496859684315945,29.254159106383874,0.0,5.749511833283905,5.309813353288376,0.0,5.749511833283905,0.0,31.655808481718832,6.558985242916289,0.0,61.065492817124806,18.127256122989884,1.4118420783282006,0.0,0.0,72.72,85.54394885140877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,29.008336504919846,163.14234983766235,0.0,0.0,10.752097126959137,-7.401113355064248,-1.2236640605316202,-4.3819530659486,-4.125862150415724,-20.511854332661297,0.0,0.5384615384615384,17,4,4,0,0,0,1,0,1,4,4,4,7,0,0,0,1,1.3059999999999998,66.74510000000004,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.413127125850341,9.413127125850341,0.7553975340136048,-4.4495639910451,0.8776016184783941,63.916666666666664,324.4239999999996,300.232,324.1837780080007,126,0,0.21102301563596135,-0.4967429396078586,0.4967429396078586,0.21102301563596135,1.7916666666666667,2.7916666666666665,3.6666666666666665,,,,,,,,,2.942945380861067,2.333505302166257,1755.594917430569,37.54952357383516,35.71092377192764,11.710923771927643,21.28446959358909,18.388654714909553,6.4804064244456905,4.615147750704714,4.615147750704714,3.2708947893645384,3.2708947893645384,2.187763799719591,2.187763799719591,-1.9099999999999997,3768152280.4334393,4.077207469279656,6.187607918654215,2.5024063339993896,176.11938846535955,9.84567114490726,5.749511833283905,0.0,1.4311996572326342,0.0,0.0,9.883888251797686,0.0,0.0,6.531038962001867,6.052071746035566,60.76375118005104,39.15221569581758,35.08377387749148,41.37311793682233,10.902924932081056,1.4311996572326342,9.883888251797686,11.787915370726157,24.84376029795839,20.03167182751448,48.48913224120237,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,42.47346039600165,0.0,11.787915370726157,55.91676611322085,42.925680749505375,0.0,10.902924932081056,0.0,45.59,126.70482623361681,2.7415171123404405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82964966585447,30.21712933680725,206.61099735469062,0.0,2.8378867977210778,3.3176654095280087,-2.5033574993996175,-9.77843138251373,-11.256080456216345,-14.108871377898934,-10.127330398236305,-3.409145114341481,0.45,24,1,4,0,3,3,1,1,2,4,1,4,6,0,3,3,5,3.1732000000000014,95.02680000000007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.284890400604686,11.284890400604686,0.3254837490551781,-1.2666666666666664,0.5859367170668044,19.333333333333332,121.13899999999995,114.08299999999998,121.052763844,46,0,0.24819511424564836,-0.3655995116322135,0.3655995116322135,0.24819511424564836,1.5555555555555556,2.2222222222222223,2.7777777777777777,,,,,,,,,2.232728044989675,3.5800026055780405,429.5339429548632,12.618802153517006,11.355461885963821,4.3554618859638214,7.2854688201836755,5.5721581339818265,2.1777309429819107,1.305152564408483,1.305152564408483,0.7138654714909553,0.7138654714909553,0.3569327357454776,0.3569327357454776,-1.31,2500.655410388436,1.5949056030206288,2.306763635550358,1.2877050319358112,63.248664796601425,5.719716975726273,0.0,2.8236841566564013,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.127256122989884,12.08483741532659,5.563451491696996,6.853792780851101,14.472014121579322,5.907179729351506,0.0,0.0,5.719716975726273,0.0,0.0,35.77554503001347,0.0,0.0,5.719716975726273,0.0,0.0,0.0,5.907179729351506,0.0,0.0,17.211781456619917,30.212093538316473,2.8236841566564013,0.0,0.0,43.09,41.68272475936497,4.794537184071822,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,0.0,9.677476937507501,49.99942554799698,0.0,11.284890400604686,0.0,-0.9958541194255479,-1.2666666666666664,-3.3551284958427807,0.0,0.0,0.0,0.0,9,2,2,0,0,0,1,0,1,1,1,2,1,0,0,0,1,0.7855000000000001,34.95990000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.38152962740422,12.38152962740422,0.9630092986268579,-5.570234552262643,0.6406363565705827,29.714285714285715,356.2269999999997,341.10699999999997,355.0047989400004,118,0,0.2532010575770425,-0.39412320755251795,0.39412320755251795,0.2532010575770425,1.619047619047619,2.2857142857142856,2.761904761904762,,,,,,,,,2.737145587062467,4.318782818086364,1130.0430085382134,29.0330157158901,24.65263228430159,11.980986757266228,15.823455830409983,11.942842304429861,6.918224321615024,3.1647207197397424,5.529235630027956,1.7846194947106984,2.849535319415688,0.9310743479922975,1.3863805853637463,-0.8600000000000001,9937768.168675635,5.975026266184956,7.417155841041921,5.119865598261104,153.45879308048035,15.5274297355028,6.080018026949988,16.061416544197442,2.8623993144652684,5.907179729351506,0.0,4.794537184071822,8.417796984328938,0.0,0.0,35.286717195791624,17.648288907023584,10.296199769627119,29.809188192315684,41.29089530298604,38.94631264623404,2.8623993144652684,5.309813353288376,0.0,21.80571530026915,12.742909344032746,29.733126322350174,0.0,0.0,5.309813353288376,0.0,0.0,23.20187978046503,50.97811555219427,14.631790320489323,0.0,28.09257219268962,29.065158306170954,1.4118420783282006,0.0,0.0,103.70000000000002,85.33599718570946,13.212334168400758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,43.925223847301154,139.85133235167305,10.536453594538052,7.309785991442287,6.743859273826354,-1.654914493575207,-2.1876959634481272,-10.88596615086364,-8.002675795850177,-4.084388699924415,-5.570234552262643,0.4166666666666667,21,3,6,0,0,0,1,0,1,5,3,9,9,0,0,0,1,0.40430000000000005,79.02210000000002,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
